"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_129,Intercept]",-12.9339794878151,0.115107139757588,8.01910923091024,-24.8685526212016,-19.0215637350456,-14.5643673174805,-7.77174479184599,4.86688809007571,4853.41841275018,1.00000299685016
"r_ID__Hmax[ID_13,Intercept]",0.512555089364533,0.0344211621231219,3.44211621231219,-5.98197984321274,-1.8107423256855,0.408974117096095,2.70910567779066,7.61254920880468,10000,1.00007770037624
"r_ID__Hmax[ID_130,Intercept]",12.7099232349405,0.0286295212547846,2.86295212547846,7.37636109729068,10.7944558640901,12.5977792254319,14.5257068071901,18.5663668479527,10000,1.00008458552422
"r_ID__Hmax[ID_132,Intercept]",3.88474450812873,0.0351240211999255,3.51240211999255,-2.57024937232965,1.49163694236059,3.72224112284296,6.09945040598624,11.2705808138983,10000,1.00013676776464
"r_ID__Hmax[ID_133,Intercept]",1.72971970059574,0.0436784679886513,3.79752805978352,-4.74293284927431,-0.879163272624812,1.3369534784106,3.98195712233683,10.2196134040819,7559.04948908044,1.00078548897041
"r_ID__Hmax[ID_134,Intercept]",-3.8016183295412,0.0409083452795207,4.09083452795207,-11.115126989395,-6.57965726581573,-4.02149368952083,-1.34136961136872,4.95305812971657,10000,1.00014702272009
"r_ID__Hmax[ID_135,Intercept]",3.2518846488163,0.0476206055493283,4.76206055493283,-5.42388719148521,-0.0322284319762055,3.03068607853951,6.27567746024461,13.4057785348301,10000,0.999866709233554
"r_ID__Hmax[ID_136,Intercept]",4.43135268205827,0.0363734856757018,3.63734856757018,-2.26466003832777,1.9522313974294,4.27470076404496,6.69943343749302,12.1781403694176,10000,0.999824314424099
"r_ID__Hmax[ID_137,Intercept]",-3.35297385851216,0.0461912980560204,3.94334743909817,-9.99794181407807,-6.05233143581928,-3.7531572769515,-1.03128558390176,5.60215915139975,7288.02331236635,1.00002205126184
"r_ID__Hmax[ID_138,Intercept]",4.43721228104109,0.0495852042259686,2.97224197022374,-0.712383729822958,2.5516734848275,4.26197038493195,6.08343958256395,10.0737098239256,3593.05704480573,1.00080287950933
"r_ID__Hmax[ID_139,Intercept]",-1.12841582187067,0.101179512944541,4.86375904739171,-7.78024670948499,-4.32420163910132,-2.18646928550602,0.576886466866226,11.936233519915,2310.78177900485,1.00158301081458
"r_ID__Hmax[ID_14,Intercept]",-4.92108336577214,0.0739365564642499,5.06464305911534,-12.5702993158696,-8.62041050419415,-5.98168534199855,-1.79979336271026,6.49867902202948,4692.22950894158,1.0006640862045
"r_ID__Hmax[ID_142,Intercept]",0.165245946093494,0.0441054692581459,3.57710178363642,-6.02965975606539,-2.22485075362066,-0.0775648742261932,2.167162990122,8.14203766838,6577.75512253567,1.00023893946883
"r_ID__Hmax[ID_143,Intercept]",11.492916459262,0.0382179908264121,3.82179908264121,4.52877846921074,8.81421297020149,11.350780776404,13.9559518528468,19.3368297544788,10000,1.00057799527495
"r_ID__Hmax[ID_144,Intercept]",9.19725678018228,0.0265446891665554,2.65446891665554,4.1378822503106,7.39533047548861,9.16093765941268,10.9164754035791,14.4250135780148,10000,1.00058385696399
"r_ID__Hmax[ID_147,Intercept]",13.1993377449223,0.0367668490964154,3.67668490964154,6.26856887692496,10.7379881640641,13.0889211630849,15.5486982427975,20.8601773387006,10000,1.00000196597728
"r_ID__Hmax[ID_148,Intercept]",-4.91296478699341,0.0757821302342265,5.03142287990889,-12.549949623358,-8.48813626060119,-5.93173855535926,-2.0308708419048,6.7492222904812,4408.06533072865,1.00023642865539
"r_ID__Hmax[ID_15,Intercept]",-5.75936854250774,0.0445070170539363,4.45070170539363,-13.3524223748419,-8.81516947846545,-6.13321523376786,-3.19913428325609,4.1312456717203,10000,1.00033078386197
"r_ID__Hmax[ID_152,Intercept]",3.92249288621591,0.0609716816175608,4.5250526666722,-3.54751154332477,0.700408865052878,3.3438209781166,6.60753666214705,14.2451260801513,5507.9619352333,1.00037690566774
"r_ID__Hmax[ID_153,Intercept]",7.50393562136533,0.0352107321308543,3.52107321308543,1.10556344232459,5.07958255536307,7.37019356528993,9.65335404532204,14.9040494091352,10000,1.00011006335917
"r_ID__Hmax[ID_154,Intercept]",-3.56730296354484,0.030783324505735,3.0783324505735,-9.4239564535479,-5.63413289340797,-3.64746537258851,-1.56732706894672,2.71826251687119,10000,1.00041882889484
"r_ID__Hmax[ID_155,Intercept]",7.59721347523556,0.0410466983723015,4.10466983723015,0.191047761652143,4.72561571728526,7.37488401033723,10.1172711176947,16.2676118298329,10000,0.99991473722029
"r_ID__Hmax[ID_156,Intercept]",3.04740723363037,0.0430854007217694,4.30854007217694,-4.74343345331848,0.0557220958373132,2.76361708437655,5.70910674901215,12.119388160529,10000,0.999884377626934
"r_ID__Hmax[ID_157,Intercept]",-0.824284423250101,0.0298362306139268,2.98362306139268,-6.59107466522873,-2.8438830288453,-0.847472225636587,1.16194746720607,5.04172516881737,10000,0.999941406009003
"r_ID__Hmax[ID_158,Intercept]",3.10467869497272,0.0625664190592129,3.92644283938643,-3.07189990312729,0.589296749564392,2.58860594436362,4.85031208505929,13.6964132268306,3938.36497531991,1.00009123149871
"r_ID__Hmax[ID_16,Intercept]",2.24536025580693,0.039040832832837,3.9040832832837,-4.93991311646903,-0.386763947693018,2.09821867381339,4.61018934727948,10.4251892049717,10000,1.00088645198044
"r_ID__Hmax[ID_160,Intercept]",4.71589948253657,0.036479084523533,3.6479084523533,-1.6958356004442,2.19150742992617,4.48410809532537,6.96536513585108,12.6046122255432,10000,0.999897644768609
"r_ID__Hmax[ID_161,Intercept]",-2.40300611271256,0.0470871446200822,4.1364470505036,-9.6236863408231,-5.28588979303633,-2.73932515844721,0.103186452178488,6.70170350718542,7717.03069826911,1.00044662696285
"r_ID__Hmax[ID_163,Intercept]",0.0941272700955939,0.035435374320703,3.5435374320703,-6.29544370793285,-2.2951460341475,-0.0836782143621316,2.2536895248086,7.69174415735965,10000,1.00010357013527
"r_ID__Hmax[ID_165,Intercept]",2.12078914825862,0.0318939977513052,3.18939977513052,-3.89308148638506,-0.0826263350921571,2.01461088161991,4.17691394937455,8.74091885356412,10000,1.00009488017164
"r_ID__Hmax[ID_166,Intercept]",3.57447552324244,0.034762020218096,3.4762020218096,-2.52942116426527,1.17313920059234,3.34187985752364,5.69215782197252,11.1407435188094,10000,1.00012669540542
"r_ID__Hmax[ID_169,Intercept]",-1.83106623619891,0.0297021758905296,2.97021758905296,-7.51435617593745,-3.86261168224655,-1.88366144661289,0.120534217558106,4.03625249989568,10000,0.999867438448188
"r_ID__Hmax[ID_17,Intercept]",0.520713368553433,0.0320577793350457,3.20577793350457,-5.16863055329194,-1.67540526722503,0.343462184822428,2.41134541736848,7.5865892969809,10000,1.00014714469417
"r_ID__Hmax[ID_170,Intercept]",11.630543019807,0.0370149877643333,3.70149877643333,4.5825247512595,9.09500532801128,11.5200118795874,14.015160115914,19.1943780537245,10000,0.999832026336334
"r_ID__Hmax[ID_171,Intercept]",4.41202915201708,0.0378591322357809,3.78591322357809,-2.54401208853303,1.80692871176756,4.19756326283748,6.82286168407785,12.3508120574204,10000,1.00058673954375
"r_ID__Hmax[ID_172,Intercept]",-7.54652055593094,0.0387940812309161,3.87940812309161,-14.3495359720299,-10.1709773599512,-7.91133095374961,-5.27112540302795,1.19435122204741,10000,0.999833806378884
"r_ID__Hmax[ID_174,Intercept]",3.12467956070628,0.0515112002079822,4.20695938221186,-3.8729413128133,0.218463907326859,2.58475804570413,5.5472662471217,12.9356310728231,6670.11466478819,0.999961314463619
"r_ID__Hmax[ID_175,Intercept]",4.0259585046663,0.0300333901985809,3.00333901985809,-1.50733642288889,2.021888868381,3.91686789631206,5.87802935474958,10.3621846869403,10000,0.999898423402895
"r_ID__Hmax[ID_176,Intercept]",3.2458168197715,0.0297403137883219,2.97403137883219,-2.30908882149152,1.22610568117753,3.16405223886354,5.13150577961859,9.43491950057436,10000,0.999997235856874
"r_ID__Hmax[ID_177,Intercept]",10.7010392148033,0.0373096314921604,3.73096314921604,3.55688026475557,8.19753207918377,10.6526465257075,13.1512239365855,18.0148869662013,10000,1.00011689098557
"r_ID__Hmax[ID_18,Intercept]",5.50785170982282,0.0361827289793507,3.61827289793507,-0.969905512305197,3.0160529514385,5.31579902306503,7.71974242003184,13.4237340324665,10000,0.999748692901641
"r_ID__Hmax[ID_180,Intercept]",5.98603650975274,0.0358726653431003,3.58726653431003,-0.780256094947387,3.60602092784887,5.83720904339435,8.28162653045373,13.3752879508756,10000,1.00003535283515
"r_ID__Hmax[ID_181,Intercept]",-8.23448121125002,0.0318285175115247,3.18285175115247,-14.3490640878432,-10.4060416567472,-8.31531710450478,-6.16051305760325,-1.72962340950169,10000,1.00033715347453
"r_ID__Hmax[ID_186,Intercept]",1.74890676866314,0.0374440056109983,3.74440056109983,-5.01024859923935,-0.835920328185057,1.60691768195444,4.10078713343841,9.57861069563615,10000,0.999677396167273
"r_ID__Hmax[ID_189,Intercept]",-2.95117141806333,0.0651910948745912,4.54974268400929,-9.87624878433694,-6.08339824434327,-3.74328314883977,-0.769805809705795,8.35696495456351,4870.76437157234,1.00130870489585
"r_ID__Hmax[ID_19,Intercept]",-6.19884947617447,0.0396200810898159,3.96200810898159,-13.2605954554711,-8.87011477451535,-6.4371599656417,-3.86583677502907,2.3597846133326,10000,1.00001288700234
"r_ID__Hmax[ID_191,Intercept]",11.8890570270254,0.0317100976612348,3.17100976612348,6.10220128948536,9.76839734788522,11.7497626905042,13.8066537881937,18.7911580308998,10000,1.00040297076413
"r_ID__Hmax[ID_192,Intercept]",-6.4172027090671,0.0310283572264486,3.10283572264486,-12.2800045841314,-8.55949540697834,-6.47577030055169,-4.3555818991712,-0.220780935337856,10000,0.999858801062527
"r_ID__Hmax[ID_197,Intercept]",-3.81611374683311,0.0329724607496377,3.29724607496377,-9.7787032804564,-6.03947566678904,-3.95007606143394,-1.84553121880601,3.17003920528298,10000,1.00002200158441
"r_ID__Hmax[ID_198,Intercept]",4.36513310081221,0.031042292566561,3.1042292566561,-1.674836115234,2.27260306395745,4.33863085732106,6.42832590526314,10.5351371244338,10000,1.00011960274566
"r_ID__Hmax[ID_199,Intercept]",0.0849612079891251,0.0316644551710638,3.16644551710638,-5.8500562032611,-2.07052119919137,-0.0281245200612293,2.11315656002969,6.48525957495447,10000,0.999923635929722
"r_ID__Hmax[ID_2,Intercept]",-3.17378553949368,0.041931500032772,3.6715059502237,-9.40753930787224,-5.64659737174317,-3.48194174822907,-1.09375490576254,5.13561591909328,7666.68597423226,1.00001757277165
"r_ID__Hmax[ID_20,Intercept]",-6.9918703086647,0.0421884164835335,4.21884164835335,-14.3571724967064,-9.89473425510114,-7.35407182789895,-4.52817727055703,2.4531316772978,10000,1.00017630264561
"r_ID__Hmax[ID_201,Intercept]",4.54183143211462,0.0349057423674349,3.49057423674349,-2.03206722470648,2.1658765789339,4.438823419176,6.8252593664843,11.65674688665,10000,1.00045662668642
"r_ID__Hmax[ID_202,Intercept]",-4.40710291843403,0.0311434534938488,3.11434534938488,-10.192132680152,-6.5348664029552,-4.51805334201714,-2.44503299283806,2.14027586561134,10000,1.00098790086415
"r_ID__Hmax[ID_207,Intercept]",7.60541366869167,0.0343727586870596,3.43727586870596,1.1543085218718,5.24387714039766,7.56516055628863,9.84169602243006,14.6099455091948,10000,0.999830287607071
"r_ID__Hmax[ID_208,Intercept]",11.0988569136913,0.0344340880170177,3.44340880170177,4.78094381927238,8.75329498629867,10.9446128126776,13.2725785137382,18.3388326988854,10000,1.00005681995999
"r_ID__Hmax[ID_21,Intercept]",3.41955282416896,0.0553534420338778,4.45752356081177,-4.02662194353217,0.212150523148747,2.95125224270156,6.14179499613475,13.3107460923485,6484.82157523283,1.00031530528338
"r_ID__Hmax[ID_212,Intercept]",-4.0525269834645,0.0301124225959729,3.01124225959729,-9.8788994674159,-6.11221014247432,-4.09853528999387,-2.08194422618333,1.98458483325998,10000,1.00021107287914
"r_ID__Hmax[ID_214,Intercept]",1.76181203973993,0.033847572771401,3.3847572771401,-4.650314641713,-0.545689286096788,1.67141040893475,3.9502378978968,8.74002930580696,10000,0.999733917703065
"r_ID__Hmax[ID_217,Intercept]",1.27084490453005,0.0372627891925269,3.72627891925269,-5.66849304011045,-1.2697531824628,1.07822666508925,3.67222997885686,8.88436998759932,10000,0.999856882451952
"r_ID__Hmax[ID_223,Intercept]",4.74262909979218,0.036427590714391,3.6427590714391,-2.19568596103321,2.26136432927656,4.67392051467101,7.13926609681584,12.106054345407,10000,1.00000121944473
"r_ID__Hmax[ID_224,Intercept]",-5.44345529721853,0.0402552681445045,4.02552681445045,-12.6068411906022,-8.21747778214187,-5.709691245324,-3.00721040441372,3.42498430050152,10000,1.00002827190565
"r_ID__Hmax[ID_227,Intercept]",3.42930748217383,0.031511455466711,3.1511455466711,-2.70781491722354,1.34795491049012,3.39200097840528,5.46146864741464,9.78484627815463,10000,1.00055615617956
