"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_30,Intercept]",-0.115415668691356,0.0242260411099933,2.42260411099933,-4.67709387164434,-1.75761254454316,-0.182135040389151,1.44935103046487,4.86921010684751,10000,1.00012988689578
"r_ID__Hmax[ID_32,Intercept]",-0.494697109195693,0.0218125460100125,1.91697195002847,-3.85511409004084,-1.81340093800878,-0.654326777838674,0.64649520115385,3.73373501699822,7723.58260074784,1.00007992828983
"r_ID__Hmax[ID_34,Intercept]",-0.718508411674483,0.0204071618714736,2.04071618714736,-4.49049931582175,-2.13063501929764,-0.806077261787106,0.557823118325756,3.56582339701187,10000,1.00006547212764
"r_ID__Hmax[ID_35,Intercept]",-0.88840587625126,0.0275481097833561,2.75481097833561,-6.22255575315704,-2.73479075580067,-0.926848856531175,0.937726147929543,4.73241300987076,10000,0.999669965094901
"r_ID__Hmax[ID_36,Intercept]",5.54535503856266,0.0176040815917629,1.76040815917629,2.18181352569879,4.39040863621157,5.5224338500692,6.69390382559251,9.0874605358738,10000,1.00022937115611
"r_ID__Hmax[ID_37,Intercept]",0.61041437349955,0.0240425111795389,2.40425111795389,-3.9892150301352,-1.00833773345972,0.573967675784225,2.20208781172486,5.54451102282997,10000,0.999721156771288
"r_ID__Hmax[ID_38,Intercept]",1.41014603269013,0.0200574580364132,2.00574580364132,-2.32878760284558,0.0369147575887454,1.33978793779902,2.693374488909,5.51717745278406,10000,0.999951769403253
"r_ID__Hmax[ID_39,Intercept]",0.0316315391724863,0.0242266470046951,2.11173842985897,-3.66079185736738,-1.43412566527257,-0.155133660187186,1.34126239481742,4.68989086177195,7597.90088485984,0.99995302201826
"r_ID__Hmax[ID_4,Intercept]",1.21346268698528,0.0234533090449731,2.34533090449731,-3.32773193110267,-0.330298531647137,1.14446803400136,2.69024497818909,6.01346574053996,10000,0.99998713744716
"r_ID__Hmax[ID_40,Intercept]",-0.367680601577101,0.0303278204005765,2.71726055814058,-5.57961327825006,-2.21068691819669,-0.364118607558739,1.45639395738178,4.90216561830329,8027.49734701644,0.999808641246937
"r_ID__Hmax[ID_41,Intercept]",1.2692499022921,0.0176424742038369,1.76424742038369,-2.09164765211531,0.0568068521707347,1.21884842811167,2.39941152605404,4.89845662283202,10000,1.00045722955019
"r_ID__Hmax[ID_42,Intercept]",0.679790708486677,0.0245629453756494,2.45629453756494,-3.9936762254588,-0.987176336188246,0.633979828724555,2.25271057934522,5.62322368404162,10000,1.00010011015583
"r_ID__Hmax[ID_45,Intercept]",1.05319370821162,0.02064373642087,1.90828851014902,-2.40903474513359,-0.244905190225512,0.95167291132602,2.25017183011033,5.20070585032575,8544.98805750689,1.00005619774205
"r_ID__Hmax[ID_47,Intercept]",1.38418603245102,0.0188707097451085,1.88707097451085,-2.14205087578293,0.0971441396275837,1.31337426918413,2.57940821738721,5.32469843810093,10000,0.999845203284667
"r_ID__Hmax[ID_48,Intercept]",-0.571355604735675,0.0293628143402835,2.19634794570482,-4.17027684599151,-2.07555297285725,-0.823916315713256,0.647347887704574,4.60748017518874,5595.08806036426,1.00070347847209
"r_ID__Hmax[ID_49,Intercept]",2.35722214770693,0.0160053797075351,1.60053797075351,-0.633377304536126,1.27356828602502,2.29526940047362,3.39441690070803,5.67910946280919,10000,1.0001951462484
"r_ID__Hmax[ID_50,Intercept]",-1.6764436497285,0.0276158539233937,2.08023697787668,-5.12443968364543,-3.06145960880869,-1.92575691616786,-0.582064256107213,3.40117730382663,5674.2526673697,1.00042153517229
"r_ID__Hmax[ID_51,Intercept]",1.90203625751482,0.0258186368780821,2.58186368780821,-3.49004826157275,0.269701048450572,1.9468990904396,3.56221661119306,6.96085069554755,10000,1.00040615721851
"r_ID__Hmax[ID_52,Intercept]",0.516709575496965,0.0244855995501755,2.44855995501755,-4.12815642461802,-1.17364890231078,0.457444412026667,2.11671705763082,5.53489815996696,10000,0.999851090491871
"r_ID__Hmax[ID_53,Intercept]",1.71144468304219,0.01769860302808,1.769860302808,-1.67769013789819,0.504139436157753,1.68191392385889,2.8946258148258,5.18444312453714,10000,1.00019044925589
"r_ID__Hmax[ID_55,Intercept]",-0.852082712812773,0.0282375527910353,2.82375527910353,-6.26550307002504,-2.73658992862517,-0.862099877369784,1.03682783761321,4.74381076893491,10000,0.999985840301815
"r_ID__Hmax[ID_56,Intercept]",-1.136694413727,0.0203433321822727,2.03433321822727,-4.92819103078,-2.53179131647532,-1.19164752203671,0.1543077989433,3.02638859469226,10000,0.999845249467436
"r_ID__Hmax[ID_57,Intercept]",1.59201098968997,0.018406811824524,1.8406811824524,-1.89144250591783,0.343777922456153,1.55399037300174,2.79223428121524,5.31976736094495,10000,0.999752733643461
"r_ID__Hmax[ID_58,Intercept]",-0.0456774251659918,0.0172631673980068,1.72631673980068,-3.11706290988187,-1.19850862905088,-0.143497155688889,0.987650191963479,3.69076284979151,10000,1.00030712815543
"r_ID__Hmax[ID_59,Intercept]",-1.45054442151528,0.0303486884846502,2.67178054024537,-6.62661990632403,-3.29998862990297,-1.45904393926011,0.341030712774136,3.9380322655209,7750.35702627347,1.00035733736609
"r_ID__Hmax[ID_6,Intercept]",-0.830810584033499,0.0230987393234795,2.12266067109196,-4.59844811888929,-2.30264551704133,-0.966788952287136,0.463844717661318,3.81312362353322,8444.70710520938,0.999872127782723
"r_ID__Hmax[ID_60,Intercept]",3.38899845299839,0.0175709234014034,1.75709234014034,-0.0211593710536604,2.21493297195364,3.33946753784714,4.55823007722406,6.94500577941511,10000,1.00077090632532
"r_ID__Hmax[ID_61,Intercept]",-0.0739872416390613,0.031523250046239,2.55479087176284,-4.31666748812079,-1.9142160019357,-0.323410815921725,1.51154963816596,5.53101542955844,6568.23583302248,1.0006128419121
